Campaign_ID,Target_Audience,Campaign_Goal,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date,Company
499183,Women 45-60,Market Expansion,15 Days,Twitter,0.09,$715.96,4.09,Los Angeles,English,2390,8598,2,Technology,2022-05-21,Tech Titans
131989,Women 18-24,Brand Awareness,15 Days,Twitter,0.12,$716.00,2.11,Los Angeles,English,2390,8599,2,Technology,2022-06-28,Innovate Infinity
171826,Women 25-34,Market Expansion,15 Days,Instagram,0.15,$721.47,6.0,Los Angeles,English,2398,8623,7,Technology,2022-01-23,Quantum Quirks
226097,Men 25-34,Brand Awareness,15 Days,Facebook,0.14,$722.25,1.13,Los Angeles,English,2399,8625,4,Technology,2022-04-27,Pixel Pioneers
940940,Women 18-24,Increase Sales,15 Days,Facebook,0.05,$726.79,6.23,Los Angeles,English,2405,8645,1,Technology,2022-08-01,NexGen Nerds
837361,Men 25-34,Product Launch,15 Days,Twitter,0.03,$727.09,2.46,Los Angeles,English,2406,8647,7,Technology,2022-10-26,Cyber Circuit
157866,Men 18-24,Brand Awareness,15 Days,Pinterest,0.1,$739.99,0.6345527860288572,Los Angeles,English,1424,5620,1,Technology,2022-12-02,Quantum Quirks
572988,All Ages,Product Launch,15 Days,Instagram,0.15,$748.25,5.78,Los Angeles,English,2438,8740,2,Technology,2022-08-19,Tech Titans
789793,Men 25-34,Product Launch,15 Days,Pinterest,0.08,$752.59,1.185094358132767,Los Angeles,English,1435,5655,1,Technology,2022-11-09,Code Crafters
455333,Men 18-24,Brand Awareness,15 Days,Pinterest,0.08,$753.23,0.0,Los Angeles,English,1436,5658,1,Technology,2022-12-31,Silicon Saga
969810,Men 45-60,Brand Awareness,15 Days,Pinterest,0.11,$755.24,1.370991512349672,Los Angeles,English,1438,5665,1,Technology,2022-08-24,Gadget Giants
693362,All Ages,Increase Sales,15 Days,Pinterest,0.08,$765.14,0.9634477511818424,Los Angeles,English,1447,5693,1,Technology,2022-05-20,Tech Titans
429656,Women 25-34,Market Expansion,15 Days,Instagram,0.03,$773.75,5.94,Los Angeles,English,2478,8859,8,Technology,2022-03-24,Tech Titans
588459,Women 35-44,Product Launch,15 Days,Twitter,0.13,$776.97,7.22,Los Angeles,English,2483,8873,8,Technology,2022-11-25,Pixel Pioneers
415331,Women 35-44,Market Expansion,15 Days,Pinterest,0.02,$781.84,1.0188594029195737,Los Angeles,English,1461,5742,1,Technology,2022-02-07,Code Crafters
984185,All Ages,Product Launch,15 Days,Twitter,0.04,$804.55,4.19,Los Angeles,English,2524,8996,7,Technology,2022-12-25,Code Crafters
827688,Men 45-60,Brand Awareness,15 Days,Twitter,0.14,$827.35,7.78,Los Angeles,English,2559,9099,5,Technology,2022-02-06,Code Crafters
327011,Men 18-24,Increase Sales,15 Days,Pinterest,0.04,$828.82,1.406740965083692,Los Angeles,English,1503,5877,1,Technology,2022-01-30,Pixel Pioneers
395517,Men 45-60,Brand Awareness,15 Days,Twitter,0.11,$828.94,3.94,Los Angeles,English,2561,9105,1,Technology,2022-02-25,Silicon Saga
307918,Women 25-34,Brand Awareness,15 Days,Facebook,0.13,$838.48,4.77,Los Angeles,English,2575,9146,6,Technology,2022-02-12,Quantum Quirks
992690,Women 45-60,Market Expansion,15 Days,Instagram,0.15,$848.28,5.64,Los Angeles,English,2590,9192,4,Technology,2022-07-18,Gadget Giants
171702,Men 45-60,Brand Awareness,15 Days,Twitter,0.07,$859.75,0.13,Los Angeles,English,2610,9250,7,Technology,2022-11-15,NexGen Nerds
343353,Women 35-44,Market Expansion,15 Days,Pinterest,0.13,$864.85,0.4415057412651486,Los Angeles,English,1538,5992,1,Technology,2022-07-02,Silicon Saga
156572,All Ages,Brand Awareness,15 Days,Pinterest,0.11,$874.02,1.145769960125345,Los Angeles,English,1549,6027,1,Technology,2022-03-11,Giga Geeks
793312,Women 18-24,Brand Awareness,15 Days,Facebook,0.02,$876.58,6.03,Los Angeles,English,2643,9349,2,Technology,2022-08-23,NexGen Nerds
715466,Women 35-44,Brand Awareness,15 Days,Pinterest,0.12,$877.55,1.0832084178408097,Los Angeles,English,1553,6039,1,Technology,2022-01-13,Cyber Circuit
282510,All Ages,Market Expansion,15 Days,Facebook,0.06,$880.02,4.62,Los Angeles,English,2650,9370,3,Technology,2022-10-05,Quantum Quirks
537914,All Ages,Increase Sales,15 Days,Twitter,0.07,$880.05,5.05,Los Angeles,English,2650,9371,7,Technology,2022-07-04,Tech Titans
834262,Men 35-44,Market Expansion,15 Days,Pinterest,0.12,$884.59,1.2208438108667874,Los Angeles,English,1561,6065,1,Technology,2022-07-08,NexGen Nerds
967892,Women 18-24,Market Expansion,15 Days,Pinterest,0.01,$895.61,0.0840112139249472,Los Angeles,English,1571,6096,1,Technology,2022-01-20,Cyber Circuit
462105,Men 25-34,Market Expansion,15 Days,Facebook,0.01,$898.40,5.24,Los Angeles,English,2682,9463,7,Technology,2022-06-14,Gadget Giants
915112,Women 45-60,Market Expansion,15 Days,Twitter,0.01,$900.30,4.23,Los Angeles,English,2685,9473,5,Technology,2022-11-09,Innovate Infinity
164376,Men 18-24,Brand Awareness,15 Days,Instagram,0.02,$914.77,6.81,Los Angeles,English,2710,9546,6,Technology,2022-04-11,Gadget Giants
134296,Men 35-44,Brand Awareness,15 Days,Pinterest,0.01,$919.64,0.1000984676552563,Los Angeles,English,1597,6182,1,Technology,2022-11-25,Innovate Infinity
210572,Men 35-44,Brand Awareness,15 Days,Twitter,0.09,$927.97,3.56,Los Angeles,English,2734,9618,6,Technology,2022-11-15,Giga Geeks
646457,Women 18-24,Increase Sales,15 Days,Facebook,0.03,$928.01,3.49,Los Angeles,English,2734,9619,1,Technology,2022-03-23,Cyber Circuit
597454,Men 45-60,Increase Sales,15 Days,Twitter,0.13,$933.53,3.53,Los Angeles,English,2744,9646,6,Technology,2022-09-17,NexGen Nerds
828965,Men 18-24,Brand Awareness,15 Days,Facebook,0.11,$936.49,6.95,Los Angeles,English,2748,9661,7,Technology,2022-12-17,Giga Geeks
389262,Women 25-34,Brand Awareness,15 Days,Facebook,0.14,$943.98,1.36,Los Angeles,English,2764,9706,2,Technology,2022-08-21,Giga Geeks
766258,All Ages,Market Expansion,15 Days,Instagram,0.03,$946.28,1.25,Los Angeles,English,2768,9718,8,Technology,2022-02-06,Pixel Pioneers
911629,All Ages,Increase Sales,15 Days,Pinterest,0.14,$950.28,0.4879800298193747,Los Angeles,English,1629,6286,1,Technology,2022-12-06,Cyber Circuit
283044,Women 18-24,Market Expansion,15 Days,Facebook,0.07,$951.31,1.16,Los Angeles,English,2776,9743,4,Technology,2022-02-10,Gadget Giants
200898,Women 45-60,Increase Sales,15 Days,Twitter,0.15,$973.22,4.28,Los Angeles,English,2811,9845,3,Technology,2022-01-18,Silicon Saga
218185,Women 45-60,Increase Sales,15 Days,Twitter,0.09,$976.53,0.49,Los Angeles,English,2819,9869,4,Technology,2022-10-13,Giga Geeks
661237,Men 25-34,Product Launch,15 Days,Pinterest,0.05,$982.23,1.3781414028964758,Los Angeles,English,1662,6395,1,Technology,2022-05-26,NexGen Nerds
837322,Women 45-60,Market Expansion,15 Days,Twitter,0.12,$985.53,4.07,Los Angeles,English,2837,9922,3,Technology,2022-08-24,Giga Geeks
591890,Women 25-34,Product Launch,15 Days,Pinterest,0.12,$994.83,0.3807316716173143,Los Angeles,English,1675,6436,1,Technology,2022-06-19,Silicon Saga
821770,Men 45-60,Product Launch,15 Days,Twitter,0.12,$999.14,1.89,Los Angeles,English,2861,9994,5,Technology,2022-05-17,Pixel Pioneers
769436,All Ages,Increase Sales,15 Days,Instagram,0.02,$1011.22,1.44,Los Angeles,English,2884,10061,4,Technology,2022-08-15,Tech Titans
809815,All Ages,Increase Sales,15 Days,Facebook,0.06,$1011.68,6.86,Los Angeles,English,2885,10064,1,Technology,2022-04-27,Tech Titans
102542,Men 35-44,Market Expansion,15 Days,Twitter,0.14,$1018.44,7.8,Los Angeles,English,2897,10102,10,Technology,2022-12-12,Pixel Pioneers
991552,Women 18-24,Product Launch,15 Days,Facebook,0.15,$1025.92,1.64,Los Angeles,English,2909,10137,9,Technology,2022-04-04,Cyber Circuit
264562,Men 18-24,Increase Sales,15 Days,Facebook,0.1,$1038.17,7.15,Los Angeles,English,2935,10212,10,Technology,2022-11-21,Pixel Pioneers
347279,Women 18-24,Product Launch,15 Days,Instagram,0.11,$1044.32,3.15,Los Angeles,English,2944,10239,3,Technology,2022-12-14,Innovate Infinity
857781,Men 25-34,Product Launch,15 Days,Facebook,0.03,$1050.38,1.78,Los Angeles,English,2954,10270,5,Technology,2022-03-01,Cyber Circuit
731255,Women 45-60,Product Launch,15 Days,Facebook,0.02,$1050.78,7.99,Los Angeles,English,2955,10272,10,Technology,2022-03-06,Pixel Pioneers
996352,Women 35-44,Product Launch,15 Days,Facebook,0.03,$1050.89,5.11,Los Angeles,English,2955,10273,10,Technology,2022-12-27,Cyber Circuit
753541,Women 18-24,Market Expansion,15 Days,Pinterest,0.03,$1055.42,1.0903583083876138,Los Angeles,English,1741,6650,1,Technology,2022-05-18,Giga Geeks
361756,Women 45-60,Increase Sales,15 Days,Facebook,0.03,$1056.91,1.63,Los Angeles,English,2967,10309,3,Technology,2022-05-22,Cyber Circuit
612527,Men 25-34,Market Expansion,15 Days,Facebook,0.01,$1070.29,4.49,Los Angeles,English,2991,10381,10,Technology,2022-09-13,Code Crafters
745849,Men 25-34,Product Launch,15 Days,Pinterest,0.01,$1082.42,0.8061501591521538,Los Angeles,English,1770,6747,1,Technology,2022-07-16,Gadget Giants
590027,Men 25-34,Increase Sales,15 Days,Instagram,0.08,$1082.57,7.2,Los Angeles,English,3015,10451,2,Technology,2022-01-20,Code Crafters
450002,Women 25-34,Product Launch,15 Days,Facebook,0.06,$1084.47,1.03,Los Angeles,English,3018,10461,8,Technology,2022-05-10,Giga Geeks
504702,Women 45-60,Increase Sales,15 Days,Instagram,0.02,$1091.58,1.45,Los Angeles,English,3031,10497,10,Technology,2022-05-30,Pixel Pioneers
549807,Women 45-60,Product Launch,15 Days,Pinterest,0.13,$1103.51,0.5451791541938069,Los Angeles,English,1791,6814,1,Technology,2022-01-10,Silicon Saga
989095,Men 35-44,Market Expansion,15 Days,Twitter,0.07,$1107.88,7.39,Los Angeles,English,3060,10583,2,Technology,2022-01-01,Gadget Giants
850825,Men 25-34,Market Expansion,15 Days,Twitter,0.12,$1113.40,4.92,Los Angeles,English,3069,10610,7,Technology,2022-07-28,Pixel Pioneers
743689,All Ages,Increase Sales,15 Days,Pinterest,0.07,$1114.92,0.7060516914968975,Los Angeles,English,1804,6857,1,Technology,2022-02-08,Cyber Circuit
241224,Women 18-24,Market Expansion,15 Days,Twitter,0.1,$1115.58,3.92,Los Angeles,English,3074,10625,5,Technology,2022-05-05,NexGen Nerds
427213,Women 25-34,Market Expansion,15 Days,Twitter,0.1,$1123.61,7.24,Los Angeles,English,3086,10661,3,Technology,2022-07-04,Tech Titans
290427,Women 25-34,Increase Sales,15 Days,Twitter,0.09,$1126.86,6.66,Los Angeles,English,3091,10677,1,Technology,2022-07-26,Cyber Circuit
490122,Men 35-44,Increase Sales,15 Days,Twitter,0.12,$1128.09,2.94,Los Angeles,English,3094,10684,1,Technology,2022-10-11,Silicon Saga
974385,Women 25-34,Brand Awareness,15 Days,Facebook,0.14,$1130.40,2.45,Los Angeles,English,3097,10693,5,Technology,2022-01-08,Cyber Circuit
149248,All Ages,Market Expansion,15 Days,Twitter,0.12,$1134.83,2.96,Los Angeles,English,3106,10720,2,Technology,2022-05-08,Innovate Infinity
469487,Women 18-24,Increase Sales,15 Days,Instagram,0.08,$1137.41,3.66,Los Angeles,English,3110,10732,6,Technology,2022-02-18,NexGen Nerds
533294,Women 35-44,Market Expansion,15 Days,Facebook,0.11,$1137.75,3.43,Los Angeles,English,3111,10734,8,Technology,2022-03-04,Giga Geeks
347736,Women 35-44,Increase Sales,15 Days,Twitter,0.08,$1138.68,0.05,Los Angeles,English,3112,10739,3,Technology,2022-04-16,Code Crafters
453004,Women 35-44,Product Launch,15 Days,Pinterest,0.08,$1146.20,0.9276982984478224,Los Angeles,English,1836,6960,1,Technology,2022-01-11,Tech Titans
971963,Men 18-24,Product Launch,15 Days,Instagram,0.01,$1149.20,5.79,Los Angeles,English,3133,10800,8,Technology,2022-05-28,Giga Geeks
636861,Men 45-60,Brand Awareness,15 Days,Twitter,0.07,$1149.55,1.43,Los Angeles,English,3134,10801,10,Technology,2022-04-11,Cyber Circuit
188233,Men 45-60,Increase Sales,15 Days,Pinterest,0.09,$1155.17,1.3370295322523529,Los Angeles,English,1846,6992,1,Technology,2022-08-27,Innovate Infinity
408731,Women 45-60,Product Launch,15 Days,Pinterest,0.05,$1161.17,1.381716348169878,Los Angeles,English,1853,7015,1,Technology,2022-01-22,Gadget Giants
546407,All Ages,Product Launch,15 Days,Instagram,0.05,$1162.16,1.31,Los Angeles,English,3157,10872,10,Technology,2022-12-04,Gadget Giants
362860,Men 25-34,Product Launch,15 Days,Pinterest,0.13,$1168.50,0.5273044278267969,Los Angeles,English,1860,7038,1,Technology,2022-05-22,Quantum Quirks
672640,Men 45-60,Product Launch,15 Days,Pinterest,0.03,$1181.77,1.1600697412189531,Los Angeles,English,1874,7085,1,Technology,2022-07-15,Code Crafters
140387,Women 18-24,Market Expansion,15 Days,Instagram,0.05,$1182.60,4.1,Los Angeles,English,3193,10977,8,Technology,2022-10-07,NexGen Nerds
779024,All Ages,Product Launch,15 Days,Twitter,0.03,$1186.02,4.01,Los Angeles,English,3199,10994,7,Technology,2022-05-31,Tech Titans
183284,Men 35-44,Increase Sales,15 Days,Pinterest,0.06,$1217.42,1.399591074536888,Los Angeles,English,1912,7209,1,Technology,2022-08-20,Innovate Infinity
294743,Men 35-44,Product Launch,15 Days,Pinterest,0.14,$1230.55,0.9902598407323576,Los Angeles,English,1926,7254,1,Technology,2022-06-04,Tech Titans
699608,Women 25-34,Product Launch,15 Days,Facebook,0.02,$1235.42,7.68,Los Angeles,English,3290,11265,5,Technology,2022-09-15,Tech Titans
987524,Men 25-34,Market Expansion,15 Days,Instagram,0.11,$1236.05,6.82,Los Angeles,English,3291,11269,10,Technology,2022-09-13,Innovate Infinity
366651,Men 45-60,Brand Awareness,15 Days,Twitter,0.08,$1236.49,0.98,Los Angeles,English,3292,11270,2,Technology,2022-07-05,Code Crafters
670546,All Ages,Market Expansion,15 Days,Twitter,0.01,$1236.94,7.37,Los Angeles,English,3292,11272,10,Technology,2022-12-29,Quantum Quirks
411513,Men 25-34,Increase Sales,15 Days,Instagram,0.11,$1237.25,2.87,Los Angeles,English,3293,11273,10,Technology,2022-11-28,Tech Titans
599634,Women 18-24,Brand Awareness,15 Days,Twitter,0.11,$1244.38,7.31,Los Angeles,English,3306,11313,8,Technology,2022-02-15,Gadget Giants
117097,All Ages,Market Expansion,15 Days,Pinterest,0.03,$1249.09,1.2297811740502924,Los Angeles,English,1946,7321,1,Technology,2022-08-19,Innovate Infinity
543697,Women 35-44,Increase Sales,15 Days,Pinterest,0.11,$1264.01,0.4754677213624677,Los Angeles,English,1963,7375,1,Technology,2022-06-17,Cyber Circuit
762601,Women 18-24,Brand Awareness,15 Days,Instagram,0.08,$1264.94,0.98,Los Angeles,English,3345,11427,8,Technology,2022-04-14,Innovate Infinity
995229,Women 45-60,Brand Awareness,15 Days,Twitter,0.13,$1266.61,7.52,Los Angeles,English,3348,11436,4,Technology,2022-10-19,Cyber Circuit
742162,Men 25-34,Brand Awareness,15 Days,Pinterest,0.04,$1278.47,0.8847989551669981,Los Angeles,English,1978,7423,1,Technology,2022-06-23,Quantum Quirks
607958,Men 25-34,Product Launch,15 Days,Facebook,0.05,$1284.57,3.75,Los Angeles,English,3382,11538,1,Technology,2022-05-25,Tech Titans
954621,Men 45-60,Brand Awareness,15 Days,Twitter,0.08,$1288.20,6.02,Los Angeles,English,3390,11562,4,Technology,2022-06-20,Pixel Pioneers
515417,Men 25-34,Increase Sales,15 Days,Facebook,0.02,$1293.92,7.47,Los Angeles,English,3400,11592,8,Technology,2022-06-08,Cyber Circuit
624632,Women 25-34,Increase Sales,15 Days,Twitter,0.15,$1298.72,0.19,Los Angeles,English,3408,11616,8,Technology,2022-09-23,Tech Titans
190450,Women 25-34,Brand Awareness,15 Days,Instagram,0.04,$1303.94,3.89,Los Angeles,English,3418,11644,5,Technology,2022-05-10,Pixel Pioneers
353156,All Ages,Increase Sales,15 Days,Facebook,0.11,$1312.73,0.12,Los Angeles,English,3436,11696,5,Technology,2022-10-14,Innovate Infinity
817178,Men 35-44,Market Expansion,15 Days,Twitter,0.11,$1320.75,3.98,Los Angeles,English,3452,11745,1,Technology,2022-02-11,Innovate Infinity
326283,Men 18-24,Market Expansion,15 Days,Instagram,0.13,$1321.34,2.3,Los Angeles,English,3453,11748,9,Technology,2022-01-30,NexGen Nerds
878966,Men 35-44,Market Expansion,15 Days,Facebook,0.05,$1322.87,1.74,Los Angeles,English,3456,11758,8,Technology,2022-02-21,Pixel Pioneers
323465,Men 18-24,Market Expansion,15 Days,Pinterest,0.08,$1324.59,0.3181701293327791,Los Angeles,English,2032,7597,1,Technology,2022-06-02,Quantum Quirks
647749,Women 18-24,Product Launch,15 Days,Facebook,0.03,$1336.22,4.21,Los Angeles,English,3483,11837,8,Technology,2022-10-18,Giga Geeks
118513,Women 45-60,Product Launch,15 Days,Instagram,0.05,$1338.20,3.72,Los Angeles,English,3486,11845,9,Technology,2022-12-15,Pixel Pioneers
201391,All Ages,Increase Sales,15 Days,Instagram,0.09,$1340.84,4.65,Los Angeles,English,3491,11861,7,Technology,2022-06-07,Code Crafters
201635,Women 18-24,Increase Sales,15 Days,Twitter,0.11,$1341.38,3.96,Los Angeles,English,3492,11864,7,Technology,2022-11-03,NexGen Nerds
558479,Women 45-60,Increase Sales,15 Days,Pinterest,0.04,$1344.36,0.9348481889946264,Los Angeles,English,2054,7671,1,Technology,2022-02-19,Giga Geeks
109414,Women 45-60,Increase Sales,15 Days,Instagram,0.13,$1348.62,2.11,Los Angeles,English,3506,11906,6,Technology,2022-09-26,Quantum Quirks
992250,Women 25-34,Product Launch,15 Days,Facebook,0.07,$1350.18,0.74,Los Angeles,English,3509,11913,2,Technology,2022-01-29,Code Crafters
527142,Men 18-24,Increase Sales,15 Days,Twitter,0.15,$1355.58,1.36,Los Angeles,English,3520,11947,7,Technology,2022-03-11,Quantum Quirks
426743,Men 18-24,Market Expansion,15 Days,Pinterest,0.02,$1358.27,0.9116110447175132,Los Angeles,English,2070,7722,1,Technology,2022-11-25,Quantum Quirks
133792,Men 25-34,Increase Sales,15 Days,Instagram,0.06,$1359.55,3.57,Los Angeles,English,3527,11968,9,Technology,2022-07-22,Tech Titans
422529,Men 35-44,Market Expansion,15 Days,Facebook,0.14,$1365.63,0.71,Los Angeles,English,3540,12005,8,Technology,2022-07-06,Cyber Circuit
206826,All Ages,Brand Awareness,15 Days,Instagram,0.04,$1390.50,0.34,Los Angeles,English,3587,12143,3,Technology,2022-08-22,Cyber Circuit
139214,Men 25-34,Product Launch,15 Days,Facebook,0.1,$1397.06,3.6,Los Angeles,English,3599,12181,1,Technology,2022-06-10,Code Crafters
864965,Women 25-34,Product Launch,15 Days,Facebook,0.07,$1400.80,6.92,Los Angeles,English,3608,12206,3,Technology,2022-05-01,Silicon Saga
414558,Women 25-34,Product Launch,15 Days,Twitter,0.1,$1411.54,1.48,Los Angeles,English,3627,12264,9,Technology,2022-01-22,Giga Geeks
402048,Women 45-60,Brand Awareness,15 Days,Instagram,0.1,$1419.81,3.97,Los Angeles,English,3644,12314,3,Technology,2022-09-25,Quantum Quirks
314880,All Ages,Brand Awareness,15 Days,Facebook,0.14,$1423.38,2.67,Los Angeles,English,3652,12338,8,Technology,2022-04-11,Giga Geeks
227192,All Ages,Product Launch,15 Days,Twitter,0.08,$1425.83,4.51,Los Angeles,English,3657,12352,6,Technology,2022-12-02,Code Crafters
550116,All Ages,Increase Sales,15 Days,Pinterest,0.03,$1434.87,0.0875861591983493,Los Angeles,English,2157,8007,1,Technology,2022-12-16,Innovate Infinity
293552,All Ages,Product Launch,15 Days,Instagram,0.13,$1435.38,1.79,Los Angeles,English,3675,12406,9,Technology,2022-08-24,Gadget Giants
689738,All Ages,Increase Sales,15 Days,Twitter,0.02,$1439.34,4.74,Los Angeles,English,3684,12432,9,Technology,2022-09-13,Gadget Giants
637488,Men 35-44,Product Launch,15 Days,Twitter,0.13,$1441.91,5.71,Los Angeles,English,3690,12450,10,Technology,2022-01-04,Tech Titans
337343,Men 18-24,Increase Sales,15 Days,Twitter,0.12,$1442.82,1.03,Los Angeles,English,3692,12457,1,Technology,2022-12-22,Innovate Infinity
615550,Women 18-24,Product Launch,15 Days,Instagram,0.13,$1458.31,1.27,Los Angeles,English,3723,12547,7,Technology,2022-03-19,Pixel Pioneers
398826,Men 25-34,Increase Sales,15 Days,Twitter,0.13,$1461.51,5.99,Los Angeles,English,3730,12567,1,Technology,2022-08-27,Gadget Giants
606554,Men 35-44,Product Launch,15 Days,Twitter,0.05,$1464.11,5.47,Los Angeles,English,3735,12583,10,Technology,2022-12-13,Silicon Saga
631341,Women 25-34,Increase Sales,15 Days,Pinterest,0.03,$1465.03,0.3396198009731911,Los Angeles,English,2194,8128,1,Technology,2022-04-29,Pixel Pioneers
105872,Men 18-24,Increase Sales,15 Days,Instagram,0.05,$1466.19,2.76,Los Angeles,English,3739,12595,8,Technology,2022-02-20,Quantum Quirks
423970,Women 18-24,Brand Awareness,15 Days,Instagram,0.1,$1469.12,4.8,Los Angeles,English,3745,12613,1,Technology,2022-08-09,NexGen Nerds
620604,Women 25-34,Product Launch,15 Days,Twitter,0.05,$1471.26,4.69,Los Angeles,English,3750,12626,9,Technology,2022-05-06,Innovate Infinity
601191,Men 18-24,Product Launch,15 Days,Facebook,0.02,$1472.08,6.05,Los Angeles,English,3751,12631,9,Technology,2022-09-01,NexGen Nerds
